Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
83534c7cbd6c0a076fcc6549c630d2496da5d8bfdd447999e0e51f603c9a3a78,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.220363,51.481602,On or near NITON STREET,E01001917,Hammersmith and Fulham 018C,Investigation complete; no suspect identified
d256d6879418ad72c50baf50a71ef67ae0ba627cad486a089306cc9fdf2d0528,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7d5efb0814e80005d928496de59112ff7830667709139fc625ec70c05ab76360,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5311f559fbc4cbf543e881ae13768e975af712b5db16a90680aa0b9a4551948b,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f29ca384c5bea82a99cea2dfda6cab6bcb64a2108e77c3f48e3de5b0ccdf8c3d,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ce9d7983995e181a03cfb42a263d27de44bcf2ca4c90de4431df65803d171b16,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
913f0173223a57b4a76d33876db75c5f064add3a26a099c07b18944e00bf0981,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a25420bba25ff813f3a25499593c896aa95a6c755a1ecd06818ccec55ccc631a,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5d868b2993a7c350ae30d6ee0b4c7766b4e43c666d37b645a09dd33fa7524d2a,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
dd902b117b82e514491b447af4b91daf1be3ac834cda82c278403a56026d6b7a,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d281fd936da850c973196f3585d613417ccb640bd6c92b2f7a08e48d79d0e0f1,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0d086d6d6efdd6fed80bdf8444859932335f6915724d609bb7f5544a1f1ac83b,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
958ed77327a5555b70057c5cdda3de8419522dd624d49d6cc5e37bcda0997290,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
94174c60b4819df6501d1ec99cbfc469f2f4178def2dd6661aea5906ac56e583,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a6cf3714dbb3ca78b84e6df184d3353b2561cac0af0f820a502729993c724708,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
09c005df299999d9990c586540d6616f2a954fb4105842700d02e64e35e91f29,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0cca2415ff5d3fabfcb9b95074f9b6f7a936fd3069e047dcf897217ff1eef00d,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
519c33e74ff2294a9258f7faf61d67916756393e5e7e8ad1902f4961c61eecdb,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.393242,51.534850,On or near BEAUVAIS TERRACE,E01001327,Ealing 009B,Investigation complete; no suspect identified
4633174401c417a09a38427daf5b7fb1ab8ec312884c29a54c1b4b3d7e8beb99,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8c960f9532c909f39e634ee3d2a1beff2a3864d0b6a11637713df34039fd6234,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
71bf9a5fb6726e8cb2c7bc309731bee5ffbc71adb1c61a0f39e62778fa35611d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.069378,51.592897,On or near ,E01002081,Haringey 012D,Local resolution
d69c7e98dc718a0f3bd907ec09903e6b7fb7c9789ab46401cb5954c19db2d635,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
be9a31c77af875ab0def4fe3876f276881eaf8f0fd5b474428cc54ed842e2e74,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
0d2c5347da623bc71884cd68c27499c00cbf9c636feef0b5dc6c1fd57eae08bc,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ba62b529df40706c307116802c05e8cc218344ffac8f9e457b17c36e0933bf7f,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f33d5d1722d90536c37de8b0b442e85e51065cd22a72c6af89c380dc6cd4f279,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
686fcd1efb8d70500eaa11c386258c3855a0ca6ad00f8a0434b65d3c106e9873,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
bfbd876864a9f3b38d677ce4b331c0e2e4352d5f7ef437a16d5f2ea8dfe9ba3e,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
6ecd33df698dadec2d1021bff95845cefe63daed37f5428eb37f28b6b52ad7cf,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
bdb5c09a691207e947337c9f9223c2012c71ec0ac9322c9079c9b748a90e03b2,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
960fb9299f2f8610d2fd6f7f4ded45f192829260b54d46d5d4f18192798b1405,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
05f7a9f2fd66f0530544b84fadefcc0ee1a15c3046d4694b7e2ff2a874af614f,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
34c322191ef128521b5446c98b95e34c59d923fbff51d3e4226dc50347b0704c,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e6617230b812b905d6f04bf6e11db0223690b8141fc5a071bf19905a39ba7e03,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ec586e93f08b2fc069bf7763bf2b736d372b2621aff8e1a4c15a63305e7ce692,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
cf06251b5f5de45760a0df884359cf2549d54501b7a954696be1723290aeeb91,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3198b0b1c39e7b6dd53caf8135a13ae4593c946026fcafdda204def12c7e1eaa,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ce364d5837d5bafd5b09461e8e5c8ebbd845909ba56221966c4c443d41ee68e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c38ae38c7b2934d12a0444843a063ad593fb333ccaaf65dae59e278227f7d7ca,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
bb8281eea6c0caccc6040eba186008feea3e863bce3855809abd12ef9463f618,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7e02d01e3ecbdf4df0908edc13cbe02c715ecc4d7ee6a97301c556ef39099c04,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
47417e61e4a3c018d2810f35608d8fd2a6c05a795455a9a5b4e22c80bfa25261,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
886dc79fb96bb7a28c4587b13eaa6f2b3efe4c81167a45a829d59a805e6714cb,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f50fbe183c846b3dcf5ff5422c23e74f99cce020f4732dcb3a35f65e20b79e83,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.185482,51.471805,On or near Lindrop Street,E01001935,Hammersmith and Fulham 023A,Investigation complete; no suspect identified
74adae38c62a623231b51d1244de525b2d4364905c24c2538521d9eb13b4824d,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
9f9d2f17121ebab3aacf6d3f5a37e80e667840e46ca6f7b826d2e1c7ff1efe48,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
57574eb2584aba489f4d4016d06d6f5d24f4c524960d32a1bf45179a70eb2a87,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
865de079d21f7f0aa7e548cd7a8c57d9217c009f63c3a16cbfb6fce9fdc28665,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d878cc81ba5a72bc88d4e440a0b5af6fa6c4190c33052b6dc314950c05a6ddde,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ffc674567ee55cf808eef87f4c24f48b38ab353d87ee7b053620c363724fa6c9,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
530ea42d1536b927ab89ec82bf15c85b1779bbb627a909e7e16354d0c12ab351,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1f3a447f235463529d2d0b0669d103b7921429d49afd1305719d0edf4e8283ac,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1be625a1c6c76bc5fa70a92788bdd96f407a39ed4adba5fad023e32382ce9776,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
bdc25316477b341cf1490493be62eeae7a1f26ebd0e235b961ca2acca40bf064,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
59708a29f4ecdad6711a9c0d97f8682b1dba8989fe5d851ee324a2ac105b614a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.146178,51.511459,On or near Parking Area,E01004761,Westminster 018D,Local resolution
4c087a97cefd586dcf1b6cbdcf95adeab103fbd6754e6bd864fa4ce4ffa132c3,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
b84f84417ccb693438136e1330314fc847f0928dd6d89623996edc5b938fc9ca,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f79070455614cf746114c3cbc9c211cb7fdaa47e5f5ab944af27085fb0a5bea8,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f5b82487c1619dc8c3bbd5d1ed95034ecf6a8ee3cbce7f78166eb9456cfe6e3d,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7a818d95d6c143538c43dd72d8bf4be751661d9c691a1df987a6fe3b74ea3b34,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
65bdc391b7ed8ee8e379ead9e838deb6c8764b7746b5bb7f81878ba5651ed7b0,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fe1cd2679e766c87b7403b3cd63889703441438cfc5b6a02ae8976c525e8ddbe,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fcce4f90bc29356a10d6a5a470e971960e3b77c6240ccbe2488c88d05e47767e,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
cd34475163dec3d13d3eca816e6bbdf65352f1a538feb26f133702dec1e9f679,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
6500955347149736bf8ecf315db4af74c24adf97a42641066d2c7d66d28bdea8,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f4db39a7c3cb2cde75fa8d128ef1833bc43a758ef13622505b39d75084592250,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
24fcea860c41943ab7b2888b577891555597cd9e536921d0c2e42c9c39c0d66d,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given penalty notice
47dea15ef7bdbb6070970acfd64f94f2f5c770c75562a78d03aefab341dfa39f,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given penalty notice
71ec8b05ee25344201827c0c5076783a6ee056b1ac71304a5d82c084bbd49158,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given penalty notice
2bd1f1f7fd20d7dd2cb78a0ef0837ffbc344ea2bd499bed346b0029f727a605c,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.034468,51.536917,On or near ,E01003569,Newham 017B,Investigation complete; no suspect identified
1968fbc3db068d65e103bdacc493a6cff751ef24d46eff37108756770c0c08e5,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
329652ae4064d35b5c3cf40392af0675ed325fc39b3ab07ab4902307e9598cf6,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
05fe7b747cff14f552742ba30e527cc00a0e07b638d0f7ee2cf89fa98cbe320b,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ac3c473babde12ccebd2ab1735c32bf880dcf8c2324e9cb78ca2ee7beaac5794,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
47eea8f960f01f7a82e69789e613fc1ae49fe537093666c29df0643b83fc334a,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b97a2d1f07ccda88e0fb832c09d2df07f17af42cb25602805f51094c0d64f74a,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8081773c52858fc1d835916cbb33a7762c80f3b86779ef78f83eea8f4d0de2b5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.346893,51.458213,On or near CONSORT MEWS,E01002656,Hounslow 019D,Investigation complete; no suspect identified
14d03742afa2dbe7892ef3cee4a1ed311089491562d83464784327c5aac7e2fe,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.235750,51.594833,On or near M1,E01000239,Barnet 031A,Investigation complete; no suspect identified
174851e21e2b946c08ce329ecc4ddcf78eb6609b10b73a18557f086a78fe7b6b,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c1e45f465c4c01feaaecfc7fe3076686884bb1d6101ef1ad2b3bec8577bac77e,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
58a5735556c91ecb7d3723b5ec0c7418d2d55584aec87658c01b886b94927a7c,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0dc57925bb585abcc74aa96f110785cae3f290c1a987e98e0f8d85509253834a,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ee5c8ec7b24b229828afb8c80c07604857fc54ab0a1ae59e2d6323ad997ad5e4,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
